16.00	29.45	149.96170	57.44620	175.22380	541.63640	57.48700	151.27240
16.00	29.42	149.78840	57.48700	175.45220	540.70630	57.54830	151.18440
16.00	29.39	149.78840	57.46660	175.22380	540.70630	57.52790	151.00860
16.00	29.35	149.78840	57.50740	174.99600	539.77920	57.52790	150.92090
16.00	29.32	149.96170	57.52790	174.99600	539.77920	57.46660	151.00860
16.00	29.29	149.96170	57.44620	175.33800	539.77920	57.40540	151.09640
16.00	29.26	149.87500	57.40540	175.33800	540.70630	57.40540	151.18440
16.00	29.23	149.96170	57.42580	175.33800	540.70630	57.46660	151.27240
16.00	29.19	149.87500	57.46660	175.22380	540.70630	57.52790	151.18440
16.00	29.16	149.87500	57.50740	175.22380	538.85530	57.56880	151.09640
16.00	29.13	150.04840	57.54830	175.10980	538.85530	57.56880	151.00860
16.00	29.10	150.13530	57.54830	175.22380	538.85530	57.52790	151.09640
16.00	29.06	150.22220	57.48700	175.45220	538.85530	57.46660	151.18440
16.00	29.03	150.30920	57.44620	175.56660	539.77920	57.48700	151.27240
16.00	29.00	150.39640	57.48700	175.56660	539.77920	57.52790	151.36040
16.00	29.00	150.48360	57.50740	175.56660	537.93430	57.50740	151.27240
16.00	29.00	150.30920	57.52790	175.56660	538.85530	57.48700	151.18440
16.00	29.00	150.48360	57.50740	175.45220	540.70630	57.44620	151.18440
16.00	29.00	150.65820	57.46660	175.45220	540.70630	57.40540	151.27240
16.00	29.00	150.83320	57.42580	175.56660	539.77920	57.40540	151.27240
16.00	29.00	151.00860	57.48700	175.79580	540.70630	57.44620	151.18440
15.97	29.00	150.83320	57.46660	175.79580	540.70630	57.46660	151.09640
15.94	29.00	150.74570	57.50740	175.91060	540.70630	57.48700	150.92090
15.90	29.00	150.92090	57.52790	175.79580	539.77920	57.46660	150.83320
15.87	29.00	150.92090	57.48700	175.56660	541.63640	57.40540	150.92090
15.84	29.00	151.09640	57.42580	175.56660	539.77920	57.38500	151.00860
15.81	29.00	151.09640	57.40540	175.91060	539.77920	57.40540	151.18440
15.77	29.00	151.09640	57.42580	175.91060	539.77920	57.44620	151.18440
15.74	29.00	151.00860	57.48700	175.91060	538.85530	57.48700	151.09640
15.71	29.00	151.09640	57.48700	175.79580	540.70630	57.52790	150.92090
15.68	29.00	151.18440	57.44620	175.68120	541.63640	57.52790	151.00860
15.65	29.00	151.18440	57.40540	175.68120	542.56950	57.48700	151.18440
15.61	29.00	151.27240	57.36470	175.68120	542.56950	57.44620	151.27240
15.58	29.00	151.27240	57.38500	175.91060	542.56950	57.52790	151.27240
15.55	29.00	151.18440	57.40540	175.91060	542.56950	57.56880	151.27240
15.52	29.00	151.00860	57.42580	175.79580	542.56950	57.60980	151.00860
15.48	29.00	151.00860	57.48700	175.56660	544.44520	57.63030	150.92090
15.45	29.00	151.09640	57.46660	175.56660	544.44520	57.56880	151.00860
15.42	29.00	151.00860	57.38500	175.68120	545.38770	57.48700	151.09640
15.39	29.00	150.92090	57.28330	176.02560	545.38770	57.48700	151.18440
15.35	29.00	150.74570	57.24270	176.14060	546.33330	57.50740	151.09640
15.32	29.00	150.39640	57.24270	176.14060	546.33330	57.54830	151.09640
15.29	29.00	150.04840	57.28330	175.79580	546.33330	57.60980	150.92090
15.26	29.00	149.78840	57.30360	175.33800	548.23410	57.60980	150.83320
15.23	29.00	149.44290	57.22240	175.22380	548.23410	57.54830	150.92090
15.19	29.00	148.92730	57.12120	175.22380	549.18930	57.48700	151.00860
15.16	29.00	147.99000	57.00000	175.33800	549.18930	57.48700	151.09640
15.13	29.00	147.06300	56.89930	175.45220	548.23410	57.52790	151.09640
15.10	29.00	145.56760	56.91940	175.33800	546.33330	57.54830	151.09640
15.06	29.00	143.93670	56.87920	175.33800	546.33330	57.56880	150.83320
15.03	29.00	142.02120	56.83910	174.99600	546.33330	57.56880	150.92090
15.00	29.00	139.99520	56.67880	174.76860	548.23410	57.50740	151.00860
15.00	29.00	137.79380	56.57900	174.88220	548.23410	57.44620	151.18440
15.00	29.00	135.14290	56.41980	174.99600	548.23410	57.46660	151.27240
15.00	29.00	132.01990	56.28120	175.10980	550.14770	57.48700	151.36040
15.00	29.00	128.81820	56.22190	174.88220	548.23410	57.52790	151.27240
15.00	29.00	125.30020	56.16270	174.65510	549.18930	57.50740	151.09640
15.03	29.00	119.72900	55.96610	174.42860	550.14770	57.46660	151.09640
15.06	29.00	114.50920	55.73150	174.42860	550.14770	57.38500	151.09640
15.10	29.00	109.45720	55.47910	174.42860	552.07410	57.34430	151.27240
15.13	29.00	104.34310	55.28610	174.42860	552.07410	57.36470	151.44860
15.16	29.00	99.35230	55.13240	174.42860	553.04220	57.38500	151.36040
15.19	29.00	94.58120	54.97930	174.31550	553.04220	57.36470	151.18440
15.23	29.00	90.06050	54.78890	173.97700	554.01350	57.30360	151.00860
15.26	29.00	85.67290	54.58060	173.86440	552.07410	57.18190	151.09640
15.29	29.00	81.45870	54.27980	173.97700	552.07410	57.06050	151.18440
15.32	29.00	77.41690	54.00000	173.86440	551.10920	57.00000	151.36040
15.35	29.00	73.43800	53.72240	173.75200	549.18930	56.97980	151.27240
15.39	29.00	69.61740	53.52010	173.63970	548.23410	56.95970	151.18440
15.42	29.00	66.04540	53.31900	173.52750	548.23410	56.91940	151.09640
15.45	29.00	62.72050	53.08280	173.08010	548.23410	56.81900	151.09640
15.48	29.00	59.59850	52.84810	172.96860	547.28210	56.69880	151.18440
15.52	29.00	56.57140	52.52580	172.96860	546.33330	56.55910	151.27240
15.55	29.00	53.69370	52.18870	173.19180	546.33330	56.43970	151.36040
15.58	29.00	50.94120	51.90730	173.41550	544.44520	56.38020	151.53690
15.61	29.00	48.32380	51.71510	173.30360	543.50580	56.32070	151.36040
15.65	29.00	45.88770	51.47210	173.19180	541.63640	56.24160	151.18440
15.68	29.00	43.66530	51.23080	172.85710	540.70630	56.10360	151.18440
15.71	29.00	41.59570	50.95700	172.63470	539.77920	55.92690	151.27240
15.74	29.00	39.61910	50.60090	172.74590	538.85530	55.77050	151.36040
15.77	29.00	37.75120	50.29870	172.74590	537.01640	55.65360	151.53690
15.81	29.00	35.98330	50.04880	172.85710	535.18950	55.57590	151.44860
15.84	29.00	34.32640	49.83370	172.85710	530.67420	55.49840	151.36040
15.87	29.00	32.76150	49.62000	172.63470	529.77990	55.38240	151.09640
15.90	29.00	31.34790	49.37500	172.19130	526.23150	55.20910	151.00860
15.94	29.00	30.04520	49.14800	171.86010	522.72840	55.03660	151.00860
15.97	29.00	28.80450	48.82630	171.97040	521.85960	54.82690	151.09640
16.00	29.00	27.63610	48.50770	172.08080	520.13040	54.65620	151.18440
16.00	29.00	26.75610	48.27080	171.86010	517.55700	54.54290	151.00860
16.00	29.00	25.90000	48.09810	171.64000	515.85490	54.44870	150.92090
16.00	29.00	25.07990	47.89510	171.42030	511.64630	54.29850	150.65820
16.00	29.00	24.34410	47.67800	171.20110	509.15260	54.07440	150.48360
16.00	29.00	23.67980	47.41620	170.98250	505.04790	53.87020	150.48360
16.00	29.00	23.04030	47.14130	170.87330	501.80950	53.66710	150.48360
15.97	29.00	22.33750	46.83850	170.65540	496.23710	53.50180	150.39640
15.94	29.00	21.70110	46.59830	170.43790	493.10570	53.35550	150.13530
15.90	29.00	21.10450	46.38960	170.00450	489.24440	53.20980	149.96170
15.87	29.00	20.57710	46.16740	169.78850	486.19670	52.99240	149.70190
15.84	29.00	20.09360	45.91750	169.57300	481.69280	52.74040	149.70190
15.81	29.00	19.62090	45.62600	169.35800	476.53800	52.52580	149.44290
15.77	29.00	19.15870	45.36590	169.03640	470.77460	52.36570	149.18470
15.74	29.00	18.70180	45.15070	168.71590	464.44790	52.20630	148.84170
15.71	29.00	18.25020	44.93710	168.29020	458.95910	52.04770	148.58530
15.68	29.00	17.85040	44.73890	167.76070	452.93040	51.90730	148.15970
15.65	29.00	17.50420	44.52800	167.23420	447.05090	51.69770	147.82070
15.61	29.00	17.18190	44.29070	166.81510	441.31520	51.48940	147.39890
15.58	29.00	16.86480	44.02760	166.60620	435.10460	51.26510	147.14680
15.55	29.00	16.54410	43.79400	166.18980	429.65560	51.12780	146.97920
15.52	29.00	16.22440	43.63020	165.87880	423.16970	51.00820	146.56150
15.48	29.00	15.89730	43.45370	165.36260	416.86740	50.87190	146.14600
15.45	29.00	15.60890	43.27830	164.74700	410.19260	50.70230	145.73240
15.42	29.00	15.36170	43.09040	164.03380	403.71790	50.51670	145.32090
15.39	29.00	15.13380	42.86390	163.52770	397.43420	50.24850	145.07500
15.35	29.00	14.89680	42.61260	163.12490	390.83290	50.03220	144.74820
15.32	29.00	14.66670	42.38960	162.72370	383.95240	49.86670	144.50390
15.29	29.00	14.42380	42.20720	162.22470	378.23470	49.75130	144.09840
15.26	29.00	14.18040	42.05170	161.62950	371.31030	49.60360	143.53400
15.23	29.00	13.96670	41.89700	160.93990	364.18350	49.47280	142.97340
15.19	29.00	13.78550	41.74300	160.06090	357.73270	49.31000	142.49590
15.16	29.00	13.62100	41.58990	159.47950	350.67760	49.06730	142.25820
15.13	29.00	13.45070	41.37430	158.99790	343.48770	48.85840	141.94230
15.10	29.00	13.28190	41.18540	158.32790	336.56990	48.68260	141.54920
15.06	29.00	13.10400	41.03510	157.75750	329.54640	48.57120	141.15790
15.03	29.00	12.90990	40.93540	157.09660	322.79270	48.44440	140.61330
15.00	29.00	12.73570	40.82350	156.25410	315.95840	48.28650	140.07220
15.00	29.00	12.64040	40.72450	155.69670	310.68290	48.12940	139.68800
15.00	29.00	12.54210	40.57650	154.95900	304.94150	47.95740	139.38190
15.00	29.00	12.43750	40.42930	154.31850	299.09230	47.80190	138.92500
15.00	29.00	12.30240	40.29500	153.77320	292.86610	47.70890	138.62180
15.00	29.00	12.16830	40.18560	153.05130	286.59730	47.61620	138.09390
15.00	29.00	12.04550	40.12500	152.24630	281.11110	47.53910	137.64420
15.03	29.03	11.94050	40.02830	151.36040	274.77980	47.40080	137.19700
15.06	29.06	11.82940	39.87180	150.48360	268.46000	47.18690	136.75230
15.10	29.10	11.73570	39.69230	149.70190	262.16670	47.00470	136.23670
15.13	29.13	11.62590	39.56140	149.01300	256.36730	46.86860	135.79730
15.16	29.16	11.50030	39.47840	148.07480	250.36420	46.77830	135.21530
15.19	29.19	11.37250	39.39560	146.97920	244.82320	46.62820	134.56570
15.23	29.23	11.27800	39.30130	145.73240	239.50310	46.49380	133.92140
15.26	29.26	11.21000	39.19560	144.66670	234.19830	46.28570	133.28230
15.29	29.29	11.13570	39.03190	143.69480	229.28960	46.06430	132.85920
15.32	29.32	11.06190	38.88070	142.73430	224.20940	45.88830	132.36850
15.35	29.35	10.97870	38.74190	141.86350	219.33050	45.77140	131.81150
15.39	29.39	10.88010	38.67280	140.92400	214.47710	45.65500	131.25840
15.42	29.42	10.78220	38.60380	139.84150	209.81510	45.55350	130.57270
15.45	29.45	10.70040	38.54640	138.62180	205.63680	45.43790	129.96080
15.48	29.48	10.64720	38.46630	137.49490	201.31370	45.26530	129.42100
15.52	29.52	10.59100	38.34090	136.45720	197.01090	45.05080	128.95170
15.55	29.55	10.53200	38.18200	135.57860	193.00630	44.85200	128.48540
15.58	29.58	10.45760	38.05790	134.56570	189.14550	44.71070	128.02200
15.61	29.61	10.36220	37.97910	133.63670	185.29480	44.62630	127.49580
15.65	29.65	10.26720	37.91180	132.57840	181.82550	44.50000	126.64860
15.68	29.68	10.19110	37.83350	131.39630	178.47030	44.36030	125.93930
15.71	29.71	10.15160	37.75540	130.36820	175.22380	44.19350	125.30020
15.74	29.74	10.10320	37.63310	129.21950	171.86010	43.98620	124.85620
15.77	29.77	10.05790	37.50030	128.28650	168.50280	43.79400	124.35190
15.81	29.81	9.99770	37.37910	127.43030	165.36260	43.67110	123.78880
15.84	29.84	9.93180	37.30230	126.38990	162.02590	43.58940	123.23000
15.87	29.87	9.84530	37.24750	125.30020	158.90190	43.46730	122.55280
15.90	29.90	9.78010	37.20380	124.22640	156.06790	43.33220	121.88190
15.94	29.94	9.74160	37.13830	123.04470	153.32130	43.17080	121.15700
15.97	29.97	9.70320	37.06220	121.94260	150.74570	42.97030	120.61820
16.00	30.00	9.66790	36.94290	121.03690	148.07480	42.74460	120.20180
